random_state,split_fnum,configs,job_name,config_time,start_time,end_time,train_time,train_epoch,epoch_val_mIoU,avg_epoch_time,is_imbalance,split_strategy,resampling_strategy,do_copypaste,paste_by,test_mIoU,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,background,cur_data,num_train,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt,background_cnt,border_cnt,aeroplane_pix,bicycle_pix,bird_pix,boat_pix,bottle_pix,bus_pix,car_pix,cat_pix,chair_pix,cow_pix,diningtable_pix,dog_pix,horse_pix,motorbike_pix,person_pix,pottedplant_pix,sheep_pix,sofa_pix,train_pix,tvmonitor_pix,background_pix,border_pix,aeroplane_prop,bicycle_prop,bird_prop,boat_prop,bottle_prop,bus_prop,car_prop,cat_prop,chair_prop,cow_prop,diningtable_prop,dog_prop,horse_prop,motorbike_prop,person_prop,pottedplant_prop,sheep_prop,sofa_prop,train_prop,tvmonitor_prop,background_prop,border_prop,aeroplane_nz_pix,bicycle_nz_pix,bird_nz_pix,boat_nz_pix,bottle_nz_pix,bus_nz_pix,car_nz_pix,cat_nz_pix,chair_nz_pix,cow_nz_pix,diningtable_nz_pix,dog_nz_pix,horse_nz_pix,motorbike_nz_pix,person_nz_pix,pottedplant_nz_pix,sheep_nz_pix,sofa_nz_pix,train_nz_pix,tvmonitor_nz_pix,background_nz_pix,border_nz_pix,aeroplane_nz_prop,bicycle_nz_prop,bird_nz_prop,boat_nz_prop,bottle_nz_prop,bus_nz_prop,car_nz_prop,cat_nz_prop,chair_nz_prop,cow_nz_prop,diningtable_nz_prop,dog_nz_prop,horse_nz_prop,motorbike_nz_prop,person_nz_prop,pottedplant_nz_prop,sheep_nz_prop,sofa_nz_prop,train_nz_prop,tvmonitor_nz_prop,background_nz_prop,border_nz_prop
2,0,FALSE_mskf_x2_FALSE_none,XVq38,2022-06-22 00:19:57,2022-06-22 00:20:07,2022-06-22 07:26:19,0 days 07:06:12,89,0.7076653025360902,0 days 00:04:47.325842696,False,mskf,x2,False,none,0.556678640042618,0.6611194700498773,0.2848411309826345,0.6608304171380256,0.5317281225478703,0.36372794808825876,0.6900803502368125,0.45032508626489753,0.7491157983528087,0.1628517893336626,0.7323191218748616,0.47013021068988187,0.696392961731434,0.6262300945019182,0.6582853169345345,0.5700734065487121,0.23185196973254463,0.6330069951227317,0.4554829068554546,0.7046560122742493,0.4766033474547141,0.8805989841790924,mskf_rstate2_fold0,1171.0,70.0,52.0,84.0,62.0,69.0,63.0,102.0,97.0,119.0,51.0,65.0,96.0,54.0,64.0,353.0,66.0,51.0,75.0,67.0,67.0,1168.0,1171.0,1184.6131511528608,520.5602049530316,1151.4047822374039,1039.6601195559351,949.398804440649,2950.603757472246,2397.0307429547397,4432.1127241673785,2049.3706233988046,1440.9914602903502,2352.8360375747225,3015.3561058923997,1537.936806148591,1798.3185311699401,8500.541417591801,1061.3509820666097,1634.8428693424423,2459.0930828351834,2859.3646456020497,1331.203245089667,124694.59094790777,9644.412467976088,0.006833274086632567,0.0028305540818193854,0.006465572751944153,0.005740013015537893,0.005283653363454207,0.016821987820456887,0.013795522643106958,0.024473181936361693,0.011465390116519758,0.008274614268290145,0.012656735733845103,0.016305455902000752,0.008801476525506134,0.00991236268086757,0.047255100693795925,0.005799456742353017,0.0089301509483849,0.013852645147911753,0.015891037278791757,0.0071620383341187204,0.697369533615323,0.05408024231297784,19816.885714285716,11722.615384615385,16051.130952380952,19636.16129032258,16112.260869565218,54843.76190476191,27518.852941176472,53505.19587628866,20166.495798319327,33086.294117647056,42387.24615384615,36781.0625,33350.444444444445,32903.609375,28198.679886685553,18830.939393939392,37537.27450980392,38394.64,49974.86567164179,23266.253731343284,125014.86815068492,9644.412467976088,0.11431091364923908,0.06374190057327886,0.09013316300626908,0.10841218130959474,0.08966895780586777,0.31267536091674625,0.15837800995174753,0.2954442891492736,0.11282329265919862,0.18999163349348547,0.22801596222050177,0.19889259230461334,0.1908616483586608,0.18136526092649882,0.15675842184825786,0.1028964218984149,0.2050432698148768,0.21628596624272883,0.2777373828875395,0.12517532670526899,0.6991607224859102,0.05408024231297784
2,0,TRUE_random_x2_FALSE_none,spu6P,2022-06-22 07:26:19,2022-06-22 07:26:29,2022-06-22 11:52:23,0 days 04:25:54,82,0.7311422039807433,0 days 00:03:14.560975609,True,random,x2,False,none,0.523181251632268,0.5383669614998762,0.2300218445685451,0.5202677006816445,0.5073482543852292,0.28661344292673074,0.6903237108397061,0.48098392459218386,0.6581111677629086,0.06544301910469019,0.666693325409545,0.3996620586629339,0.7156226537117918,0.6720202409837339,0.65705060301115,0.552708054478458,0.2360225049938175,0.6218953489277941,0.4293622849153618,0.7257894377570727,0.4607294926507654,0.8717702524136898,random_rstate2_fold0,788.0,9.0,9.0,18.0,57.0,11.0,55.0,90.0,16.0,22.0,50.0,30.0,90.0,55.0,67.0,258.0,48.0,52.0,44.0,65.0,41.0,787.0,788.0,105.96446700507614,210.00761421319797,497.81598984771574,1411.271573604061,276.28299492385787,4064.757614213198,3415.1992385786803,1112.510152284264,804.3934010152284,2005.0964467005076,1575.8959390862944,4365.978426395939,2319.6230964467004,3181.23730964467,8479.435279187817,1540.5951776649747,2259.234771573604,2475.478426395939,3927.9263959390864,1601.4708121827412,124334.95939086295,8868.956852791878,0.0006598683547880637,0.0011244724010560142,0.002825935648026577,0.007990737787195534,0.001542271062941113,0.022809532889613984,0.019685047889685614,0.006065479986665605,0.004411811334937178,0.011435127948248294,0.0085444434801057,0.02397072213320598,0.013102076668318129,0.01728525806109705,0.04780475399655198,0.008217057486264449,0.01240648463437656,0.013870153755872536,0.021920404242837095,0.008544838497418796,0.6959211140064858,0.04986240773430768,9277.777777777777,18387.333333333332,21793.277777777777,19510.21052631579,19791.909090909092,58236.89090909091,29901.966666666667,54791.125,28811.909090909092,31600.32,41393.53333333333,38226.566666666666,33233.87272727273,37415.149253731346,25898.43023255814,25291.4375,34236.096153846156,44333.568181818184,47618.553846153845,30779.48780487805,124492.94536213469,8868.956852791878,0.05777514039699935,0.09845380578134881,0.12371318281360794,0.11046844519842249,0.11048269069069065,0.3267983984911967,0.17235353041191404,0.298724889343281,0.15802306054229528,0.18021761646439313,0.22443404874410974,0.20987698934407015,0.18771702572063065,0.2032952739126041,0.14600831840807346,0.13489669373284138,0.18800595945939863,0.24840184453698996,0.26574274682085586,0.16422762770648808,0.6968053847993784,0.04986240773430768
2,0,TRUE_mskf_cnt_FALSE_none,o6YAo,2022-06-22 11:52:23,2022-06-22 11:52:33,2022-06-22 16:05:46,0 days 04:13:13,77,0.7223877271776296,0 days 00:03:17.311688311,True,mskf,cnt,False,none,0.5203184882012389,0.598688981832261,0.20003741780636883,0.5630766615685587,0.5153581446560178,0.27070809341926483,0.7188886043676229,0.4471102202782758,0.6815019592937275,0.05475682628040983,0.7223827782963534,0.3851213042484662,0.7124503977560566,0.6315574544172226,0.6633667049456557,0.5436633187689247,0.23913332750342686,0.5550064742538915,0.3901676060544102,0.7233213191454179,0.4393475598759835,0.8710430974577015,mskf_rstate2_fold0,803.0,13.0,10.0,18.0,60.0,14.0,61.0,88.0,20.0,21.0,51.0,30.0,86.0,53.0,63.0,265.0,48.0,48.0,45.0,67.0,42.0,802.0,803.0,349.7683686176837,214.48069738480697,390.332503113325,1505.1606475716064,449.10087173100874,4244.418430884184,3197.8916562889167,1337.7733499377334,731.9713574097136,2101.371108343711,1718.7459526774596,4218.160647571606,2204.2951432129516,2619.107098381071,8557.174346201744,1454.029887920299,2308.3250311332504,2697.3773349937733,4169.758405977584,1455.876712328767,123894.42092154421,8922.245330012453,0.002049902334987588,0.0011691057267976146,0.002204935962153767,0.008282281706457242,0.002572923221874689,0.02418250466408782,0.01849668212032956,0.007292014734464655,0.003911159125173115,0.01206671644852772,0.009324161806072921,0.022834698999550287,0.012583132862411616,0.014434909782256262,0.0481059862655666,0.007913981207721042,0.01261874814515407,0.015288567016290678,0.0231736047988358,0.007878008073786124,0.6933749043611472,0.05024107063635323,21604.923076923078,17222.8,17413.166666666668,20144.066666666666,25759.14285714286,55873.24590163935,29180.761363636364,53711.6,27989.190476190477,33086.294117647056,46005.1,39385.848837209305,33397.15094339623,33383.22222222222,25929.85283018868,24324.708333333332,38616.354166666664,48133.2,49974.86567164179,27834.97619047619,124048.90274314214,8922.245330012453,0.12662089038423333,0.09387918986184846,0.09836464320052639,0.1108445368380861,0.1475755247975268,0.3183369056600413,0.16878222434800724,0.2927743915887559,0.1495552751197148,0.18999163349348547,0.24957673100921854,0.21321236391440557,0.19064633374559486,0.18398781833574251,0.145770214985849,0.13239431062083326,0.2111011408449733,0.2728159847573648,0.2777373828875395,0.15062001150595852,0.6942394615985052,0.05024107063635323
2,0,TRUE_skf_prop_cluster_FALSE_none,MdHys,2022-06-22 16:05:46,2022-06-22 16:05:56,2022-06-22 19:58:43,0 days 03:52:47,71,0.7173200632945186,0 days 00:03:16.718309859,True,skfprop,cluster,False,none,0.5023033157212506,0.48043600068160053,0.18499964826070017,0.4174553567292511,0.49937534935360806,0.27688837743203604,0.7173913831367011,0.41886882416685395,0.6563583128952576,0.05703631064024177,0.681938546347907,0.3905528731096556,0.7077007102333753,0.6515026908759973,0.6357759645060714,0.5412804055340638,0.23549616187351344,0.6089216182066765,0.388827934210392,0.716229290916786,0.41369644465045,0.8676374263851271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,TRUE_random_x2_TRUE_cnt,tYZcT,2022-06-22 19:58:43,2022-06-22 19:58:53,2022-06-23 01:28:12,0 days 05:29:19,90,0.7251320705469115,0 days 00:03:39.544444444,True,random,x2,True,cnt,0.5347566985170505,0.5704017364295572,0.25939348211858915,0.5827096580348802,0.5154496837024973,0.3375545140570027,0.7304402873437826,0.4885459458940587,0.6463222088620922,0.10008565277546451,0.6678261975665996,0.37085875160731313,0.6990708034580018,0.6506550311925873,0.6272409974318294,0.5581443500924176,0.27500708994756834,0.6317824553247395,0.43347034596016104,0.740097884720984,0.47075902727448987,0.8740745650634453,random_rstate2_fold0,788.0,9.0,9.0,18.0,57.0,11.0,55.0,90.0,16.0,22.0,50.0,30.0,90.0,55.0,67.0,258.0,48.0,52.0,44.0,65.0,41.0,787.0,788.0,105.96446700507614,210.00761421319797,497.81598984771574,1411.271573604061,276.28299492385787,4064.757614213198,3415.1992385786803,1112.510152284264,804.3934010152284,2005.0964467005076,1575.8959390862944,4365.978426395939,2319.6230964467004,3181.23730964467,8479.435279187817,1540.5951776649747,2259.234771573604,2475.478426395939,3927.9263959390864,1601.4708121827412,124334.95939086295,8868.956852791878,0.0006598683547880637,0.0011244724010560142,0.002825935648026577,0.007990737787195534,0.001542271062941113,0.022809532889613984,0.019685047889685614,0.006065479986665605,0.004411811334937178,0.011435127948248294,0.0085444434801057,0.02397072213320598,0.013102076668318129,0.01728525806109705,0.04780475399655198,0.008217057486264449,0.01240648463437656,0.013870153755872536,0.021920404242837095,0.008544838497418796,0.6959211140064858,0.04986240773430768,9277.777777777777,18387.333333333332,21793.277777777777,19510.21052631579,19791.909090909092,58236.89090909091,29901.966666666667,54791.125,28811.909090909092,31600.32,41393.53333333333,38226.566666666666,33233.87272727273,37415.149253731346,25898.43023255814,25291.4375,34236.096153846156,44333.568181818184,47618.553846153845,30779.48780487805,124492.94536213469,8868.956852791878,0.05777514039699935,0.09845380578134881,0.12371318281360794,0.11046844519842249,0.11048269069069065,0.3267983984911967,0.17235353041191404,0.298724889343281,0.15802306054229528,0.18021761646439313,0.22443404874410974,0.20987698934407015,0.18771702572063065,0.2032952739126041,0.14600831840807346,0.13489669373284138,0.18800595945939863,0.24840184453698996,0.26574274682085586,0.16422762770648808,0.6968053847993784,0.04986240773430768
2,0,TRUE_random_x2_TRUE_performance,c7jXE,2022-06-23 01:28:12,2022-06-23 01:28:22,2022-06-23 09:10:26,0 days 07:42:04,127,0.731366446549988,0 days 00:03:38.299212598,True,random,x2,True,performance,0.5364781545105665,0.5395529325165733,0.26057413815405783,0.5306688741495315,0.5294968987141073,0.30721178035155194,0.7253752335827818,0.4834087081274987,0.6442711890508143,0.10265080935251038,0.6743358030868855,0.39090008658274994,0.7271549576405052,0.66488627168375,0.6372285347411524,0.5730957642299971,0.29587217723330544,0.6679327010235087,0.42263726140173186,0.7397801901864105,0.4761890831084594,0.872817849804013,random_rstate2_fold0,788.0,9.0,9.0,18.0,57.0,11.0,55.0,90.0,16.0,22.0,50.0,30.0,90.0,55.0,67.0,258.0,48.0,52.0,44.0,65.0,41.0,787.0,788.0,105.96446700507614,210.00761421319797,497.81598984771574,1411.271573604061,276.28299492385787,4064.757614213198,3415.1992385786803,1112.510152284264,804.3934010152284,2005.0964467005076,1575.8959390862944,4365.978426395939,2319.6230964467004,3181.23730964467,8479.435279187817,1540.5951776649747,2259.234771573604,2475.478426395939,3927.9263959390864,1601.4708121827412,124334.95939086295,8868.956852791878,0.0006598683547880637,0.0011244724010560142,0.002825935648026577,0.007990737787195534,0.001542271062941113,0.022809532889613984,0.019685047889685614,0.006065479986665605,0.004411811334937178,0.011435127948248294,0.0085444434801057,0.02397072213320598,0.013102076668318129,0.01728525806109705,0.04780475399655198,0.008217057486264449,0.01240648463437656,0.013870153755872536,0.021920404242837095,0.008544838497418796,0.6959211140064858,0.04986240773430768,9277.777777777777,18387.333333333332,21793.277777777777,19510.21052631579,19791.909090909092,58236.89090909091,29901.966666666667,54791.125,28811.909090909092,31600.32,41393.53333333333,38226.566666666666,33233.87272727273,37415.149253731346,25898.43023255814,25291.4375,34236.096153846156,44333.568181818184,47618.553846153845,30779.48780487805,124492.94536213469,8868.956852791878,0.05777514039699935,0.09845380578134881,0.12371318281360794,0.11046844519842249,0.11048269069069065,0.3267983984911967,0.17235353041191404,0.298724889343281,0.15802306054229528,0.18021761646439313,0.22443404874410974,0.20987698934407015,0.18771702572063065,0.2032952739126041,0.14600831840807346,0.13489669373284138,0.18800595945939863,0.24840184453698996,0.26574274682085586,0.16422762770648808,0.6968053847993784,0.04986240773430768
2,0,TRUE_mskf_cnt_TRUE_cnt,hBavl,2022-06-23 09:10:26,2022-06-23 09:10:36,2022-06-23 13:14:38,0 days 04:04:02,67,0.7238141276166955,0 days 00:03:38.537313432,True,mskf,cnt,True,cnt,0.522345480848165,0.6132724114126581,0.2671561261105591,0.5563374019130526,0.4849490686208463,0.3173064790939585,0.6812121784019264,0.45218802016398774,0.6565737617005375,0.08377625007092292,0.6577773479462395,0.41625603259642474,0.6927052030855708,0.6062587039140436,0.6299640892866399,0.5351078635388002,0.2680453036068721,0.6157277043459308,0.42578065137613774,0.6828752208248161,0.4562698801579477,0.869715399643593,mskf_rstate2_fold0,803.0,13.0,10.0,18.0,60.0,14.0,61.0,88.0,20.0,21.0,51.0,30.0,86.0,53.0,63.0,265.0,48.0,48.0,45.0,67.0,42.0,802.0,803.0,349.7683686176837,214.48069738480697,390.332503113325,1505.1606475716064,449.10087173100874,4244.418430884184,3197.8916562889167,1337.7733499377334,731.9713574097136,2101.371108343711,1718.7459526774596,4218.160647571606,2204.2951432129516,2619.107098381071,8557.174346201744,1454.029887920299,2308.3250311332504,2697.3773349937733,4169.758405977584,1455.876712328767,123894.42092154421,8922.245330012453,0.002049902334987588,0.0011691057267976146,0.002204935962153767,0.008282281706457242,0.002572923221874689,0.02418250466408782,0.01849668212032956,0.007292014734464655,0.003911159125173115,0.01206671644852772,0.009324161806072921,0.022834698999550287,0.012583132862411616,0.014434909782256262,0.0481059862655666,0.007913981207721042,0.01261874814515407,0.015288567016290678,0.0231736047988358,0.007878008073786124,0.6933749043611472,0.05024107063635323,21604.923076923078,17222.8,17413.166666666668,20144.066666666666,25759.14285714286,55873.24590163935,29180.761363636364,53711.6,27989.190476190477,33086.294117647056,46005.1,39385.848837209305,33397.15094339623,33383.22222222222,25929.85283018868,24324.708333333332,38616.354166666664,48133.2,49974.86567164179,27834.97619047619,124048.90274314214,8922.245330012453,0.12662089038423333,0.09387918986184846,0.09836464320052639,0.1108445368380861,0.1475755247975268,0.3183369056600413,0.16878222434800724,0.2927743915887559,0.1495552751197148,0.18999163349348547,0.24957673100921854,0.21321236391440557,0.19064633374559486,0.18398781833574251,0.145770214985849,0.13239431062083326,0.2111011408449733,0.2728159847573648,0.2777373828875395,0.15062001150595852,0.6942394615985052,0.05024107063635323
2,0,TRUE_mskf_cnt_TRUE_performance,xwtAm,2022-06-23 13:14:38,2022-06-23 13:14:48,2022-06-23 18:20:52,0 days 05:06:04,79,0.7204830258247157,0 days 00:03:52.455696202,True,mskf,cnt,True,performance,0.5311557867034824,0.5949306125527885,0.2803815818859047,0.5251519291432533,0.5255177158349139,0.3529332489609447,0.7160663394270382,0.44758540710604855,0.6798591026325405,0.10200626663652118,0.712183141138761,0.3144889889941765,0.6894468481969784,0.5606163733607189,0.6400568866274122,0.5520051212239536,0.29325030995387574,0.6185427732193238,0.46934045548582193,0.7092467134580269,0.49938353797143437,0.8712781669626927,mskf_rstate2_fold0,803.0,13.0,10.0,18.0,60.0,14.0,61.0,88.0,20.0,21.0,51.0,30.0,86.0,53.0,63.0,265.0,48.0,48.0,45.0,67.0,42.0,802.0,803.0,349.7683686176837,214.48069738480697,390.332503113325,1505.1606475716064,449.10087173100874,4244.418430884184,3197.8916562889167,1337.7733499377334,731.9713574097136,2101.371108343711,1718.7459526774596,4218.160647571606,2204.2951432129516,2619.107098381071,8557.174346201744,1454.029887920299,2308.3250311332504,2697.3773349937733,4169.758405977584,1455.876712328767,123894.42092154421,8922.245330012453,0.002049902334987588,0.0011691057267976146,0.002204935962153767,0.008282281706457242,0.002572923221874689,0.02418250466408782,0.01849668212032956,0.007292014734464655,0.003911159125173115,0.01206671644852772,0.009324161806072921,0.022834698999550287,0.012583132862411616,0.014434909782256262,0.0481059862655666,0.007913981207721042,0.01261874814515407,0.015288567016290678,0.0231736047988358,0.007878008073786124,0.6933749043611472,0.05024107063635323,21604.923076923078,17222.8,17413.166666666668,20144.066666666666,25759.14285714286,55873.24590163935,29180.761363636364,53711.6,27989.190476190477,33086.294117647056,46005.1,39385.848837209305,33397.15094339623,33383.22222222222,25929.85283018868,24324.708333333332,38616.354166666664,48133.2,49974.86567164179,27834.97619047619,124048.90274314214,8922.245330012453,0.12662089038423333,0.09387918986184846,0.09836464320052639,0.1108445368380861,0.1475755247975268,0.3183369056600413,0.16878222434800724,0.2927743915887559,0.1495552751197148,0.18999163349348547,0.24957673100921854,0.21321236391440557,0.19064633374559486,0.18398781833574251,0.145770214985849,0.13239431062083326,0.2111011408449733,0.2728159847573648,0.2777373828875395,0.15062001150595852,0.6942394615985052,0.05024107063635323
3,0,FALSE_random_x2_FALSE_none,euwn0,2022-06-23 18:20:52,2022-06-23 18:21:03,2022-06-23 23:14:31,0 days 04:53:28,63,0.7079340630889924,0 days 00:04:39.492063492,False,random,x2,False,none,0.547650775820302,0.653085093532022,0.28482921373531234,0.633345965154911,0.4968090640438545,0.3652735009799392,0.7234523369805513,0.4583800687688768,0.7767311225738839,0.1348507925407021,0.6739146698566546,0.42498446039553195,0.6939090171629247,0.672304745536021,0.6484549956763592,0.5597775831594746,0.24389487106809923,0.607734618986081,0.3903672350657046,0.7220337312552172,0.45862431627361333,0.8779088894806059,random_rstate3_fold0,1171.0,70.0,52.0,88.0,57.0,80.0,62.0,107.0,104.0,112.0,53.0,64.0,93.0,51.0,58.0,362.0,69.0,54.0,78.0,66.0,64.0,1167.0,1171.0,1247.2288642186165,470.7198975234842,1544.9385140905208,974.134073441503,1286.3458582408198,2974.8343296327926,2509.243381725021,4643.734415029889,1923.0179333902647,1524.611443210931,2489.983774551665,2827.255337318531,1449.8428693424423,1692.7079419299744,8484.324508966694,1316.138343296328,1540.7873612297183,2594.1187019641334,2727.9564474807858,1526.4141759180188,123620.7779675491,9968.576430401366,0.0071895979429797315,0.0025265697129240234,0.00833075658087827,0.005509715581948351,0.007152807031852583,0.016698342638451488,0.014408393319750796,0.025622994339221876,0.010894551963325963,0.00874385826978621,0.01338316671773663,0.015553308661841847,0.008233154966706001,0.009362162142766037,0.04690378723113983,0.007120938131932742,0.008554314527674365,0.014451689192688175,0.015295758584603062,0.008194346133758832,0.6901509663762488,0.05571881995178379,20864.35714285714,10600.25,20558.215909090908,20012.473684210527,18828.8875,56185.98387096774,27460.971962616823,52286.66346153846,20105.839285714286,33685.28301886792,45558.921875,35599.096774193546,33289.529411764706,34175.18965517241,27445.149171270717,22336.202898550724,33412.25925925926,38945.03846153846,48400.56060606061,27928.609375,124044.49957155099,9968.576430401366,0.12027170273184666,0.05689640641988522,0.11085586313873246,0.1131908236221319,0.10469921292874218,0.31538321338107567,0.15768437922830075,0.2885050612618155,0.11390643168798842,0.19318977422489908,0.24487012853858742,0.1958378972367398,0.18903969541201426,0.18901882533067293,0.15172468189962637,0.12084954423903248,0.18550189466493855,0.21696061595689556,0.2713838379177301,0.14993092691611862,0.6925165223878212,0.05571881995178379
3,0,FALSE_mskf_x2_FALSE_none,BXFhb,2022-06-23 23:14:31,2022-06-23 23:14:41,2022-06-24 04:59:21,0 days 05:44:40,74,0.6979521807945664,0 days 00:04:39.459459459,False,mskf,x2,False,none,0.5512511711657136,0.6452705636616408,0.28050773125691586,0.638392992997766,0.509709332777637,0.36921057461657786,0.7317338069291612,0.47420304320540324,0.7587678254359743,0.1549536920441116,0.7141138205459866,0.4546649982240204,0.6769377740324249,0.6166534056535513,0.6516659201661734,0.5589135752861962,0.20069187635626645,0.6082409105176894,0.46310117406308876,0.7123740694599346,0.4771495105331259,0.8790179967163397,mskf_rstate3_fold0,1172.0,70.0,52.0,84.0,63.0,69.0,63.0,102.0,100.0,118.0,52.0,65.0,96.0,54.0,65.0,353.0,65.0,50.0,74.0,66.0,66.0,1168.0,1172.0,1141.8848122866893,519.8404436860068,1683.5230375426622,1108.5221843003412,1113.9360068259386,3038.476962457338,2565.295221843003,4471.554607508532,1807.108361774744,1387.1476109215016,2437.4872013651875,3064.8327645051195,1601.9283276450512,2086.029863481229,7806.23976109215,1098.2244027303755,1625.8139931740614,2428.146757679181,2409.321672354949,1565.5537542662116,124515.28071672354,9804.013651877132,0.006631108684138071,0.0028209651900679383,0.009097691909931177,0.006321730858947522,0.00621655286617102,0.017219230779235498,0.014467340541965185,0.02480288553377088,0.010251830387193092,0.007922310431352579,0.013128827103694203,0.01648339067547584,0.009081909222251685,0.011485225234297925,0.04378509943061858,0.006009301984116882,0.008953654456570384,0.01362139120555938,0.013345219253453342,0.008440732585812226,0.6949254015309243,0.054988200134452644,19118.414285714287,11716.403846153846,23489.154761904763,20622.031746031746,18920.768115942028,56525.31746031746,29475.745098039217,52406.62,17948.56779661017,31264.173076923078,43949.769230769234,37416.5,34767.77777777778,37612.723076923074,25917.600566572237,19801.830769230768,38109.08,38456.59459459459,42783.71212121212,27800.439393939392,124941.7029109589,9804.013651877132,0.11102370539728314,0.06358021543768508,0.12693446331475405,0.11760426296327771,0.1055913037558324,0.32033235671847626,0.16623257956061957,0.29068981845579467,0.10182326452364664,0.17855668895279272,0.23672285177737856,0.20123472782976756,0.1971110668236847,0.20708744576303334,0.14537149159400845,0.10835233731361515,0.20987366046200978,0.21573338503939993,0.23697874189465631,0.14988694834199892,0.6973052830430165,0.054988200134452644
3,0,TRUE_random_x2_FALSE_none,Y5NET,2022-06-24 04:59:21,2022-06-24 04:59:32,2022-06-24 08:50:13,0 days 03:50:41,73,0.7305120578833464,0 days 00:03:09.602739726,True,random,x2,False,none,0.5172186522439309,0.5404179361036937,0.16311572982800945,0.5411030750512659,0.5101385855285623,0.30424229713267564,0.6858126336192769,0.4637226952890395,0.6684084298952641,0.055134990144566534,0.6841019239903497,0.44404726694050933,0.6795067706776905,0.6200947403804308,0.65676037925696,0.5535969794056981,0.23285293489439404,0.6060029366601949,0.4088413735170238,0.7111511669347278,0.4636794531934773,0.8688593986787384,random_rstate3_fold0,792.0,13.0,9.0,18.0,54.0,12.0,60.0,89.0,24.0,20.0,52.0,28.0,85.0,51.0,58.0,263.0,49.0,50.0,47.0,66.0,42.0,791.0,792.0,315.34722222222223,207.80176767676767,513.435606060606,1412.7323232323233,446.770202020202,4339.194444444444,3334.0656565656564,1676.1641414141413,620.6944444444445,2155.1300505050503,1655.9002525252524,4023.35101010101,2143.6439393939395,2502.7285353535353,8412.710858585859,1828.3484848484848,2116.6136363636365,2637.1426767676767,4033.3800505050503,1650.5656565656566,123987.86237373737,8881.270202020201,0.001847056263685375,0.0011126855034075832,0.002896304513791968,0.007974556711555315,0.0025625182670214112,0.02433555901153308,0.01926411910606262,0.008982034163380727,0.0034369703646911997,0.01241215634543727,0.008909520954946955,0.022171514436456603,0.012173010689410008,0.013842287713609886,0.046949555109208466,0.009900427125839042,0.011728037542415944,0.014750930060899389,0.022615319826477506,0.008866565362257165,0.6932854060018019,0.049983464926110686,19211.923076923078,18286.555555555555,22591.166666666668,20720.074074074073,29486.833333333332,57277.36666666667,29669.43820224719,55313.416666666664,24579.5,32824.28846153846,46838.32142857143,37488.16470588235,33289.529411764706,34175.18965517241,25334.09505703422,29552.081632653062,33527.16,44438.65957446808,48400.56060606061,31124.95238095238,124144.61061946902,8881.270202020201,0.11252835083375515,0.09791632429986732,0.12743739860684658,0.11696016510281128,0.16912620562341316,0.32122937895223663,0.17142901496631005,0.296407127391564,0.1361040264417715,0.18904668895358304,0.25201216415421385,0.2065863462785133,0.18903969541201426,0.18901882533067293,0.14138421158362396,0.16002323027886778,0.18577211467186858,0.2485688640049429,0.2713838379177301,0.16719808968827796,0.6941618730131821,0.049983464926110686
